,Eco,Eco Plus,Gender,Customer Type,Age,Type of Travel,Flight Distance,Wifi Service,Departure/Arrival,Online Booking,Gate Location,Food and Drink,Online Boarding,Seat Comfort,Inflight Entertainment,On-board Service,Leg Room,Baggage,Checkin Service,Inflight Service,Cleanliness,Departure Delay,Arrival Delay,Satisfaction
4709,0,0,0.0,1.0,37,1.0,3540,2,2,2,2,3,4,4,3,3,4,3,4,3,4,0,0.0,1.0
4710,0,0,1.0,1.0,41,1.0,3820,1,1,1,1,1,3,3,5,5,5,3,5,5,3,108,109.0,1.0
4711,0,1,0.0,1.0,44,1.0,488,2,3,3,3,2,2,2,2,4,4,1,2,4,2,0,0.0,1.0
4712,0,1,1.0,1.0,73,1.0,334,2,2,2,2,1,3,3,2,2,2,2,3,2,4,0,0.0,0.0
4713,1,0,0.0,1.0,11,0.0,430,2,5,2,1,5,2,5,5,4,3,4,5,5,5,0,0.0,0.0
4714,0,0,0.0,1.0,51,1.0,1592,1,5,1,2,3,3,3,2,2,2,2,3,2,1,0,0.0,1.0
4715,0,0,1.0,0.0,22,1.0,1216,5,1,5,3,3,5,5,3,4,5,5,5,5,3,0,0.0,1.0
4716,1,0,1.0,1.0,51,0.0,227,5,5,5,2,4,4,5,4,4,5,4,4,4,5,37,18.0,1.0
4717,0,0,1.0,1.0,50,1.0,2133,1,1,3,1,2,5,5,5,5,5,5,5,5,5,1,0.0,1.0
4718,0,0,1.0,1.0,46,1.0,682,4,4,4,4,4,4,5,5,5,5,5,3,5,5,3,2.0,1.0
4719,0,0,0.0,1.0,25,1.0,1744,3,1,3,3,3,3,3,3,1,2,4,2,3,3,39,26.0,0.0
4720,1,0,1.0,1.0,59,0.0,987,1,4,1,1,5,4,5,3,3,1,3,4,3,4,0,0.0,0.0
4721,0,1,1.0,1.0,29,1.0,1721,3,5,5,5,3,3,3,3,3,5,4,4,3,3,24,15.0,0.0
4722,1,0,1.0,1.0,33,0.0,1180,3,5,4,3,5,4,5,5,3,5,4,3,4,5,6,0.0,0.0
4723,0,0,1.0,1.0,30,1.0,546,2,2,2,2,4,5,4,4,5,2,4,4,4,4,0,0.0,1.0
4724,1,0,0.0,1.0,43,1.0,239,4,3,3,3,4,4,4,4,1,3,4,3,4,4,0,0.0,0.0
4725,0,0,0.0,1.0,32,1.0,1874,3,3,3,3,4,4,4,4,1,3,4,4,3,4,0,4.0,1.0
4726,0,0,0.0,1.0,30,1.0,1371,5,5,5,5,5,5,5,5,3,2,4,3,4,5,47,54.0,1.0
4727,0,0,1.0,1.0,13,1.0,500,2,2,2,2,5,4,5,5,4,3,5,4,4,5,0,0.0,1.0
4728,1,0,1.0,1.0,36,0.0,594,3,1,3,4,1,3,1,1,1,5,3,1,3,1,86,106.0,0.0
4729,1,0,1.0,0.0,72,1.0,899,2,2,2,3,3,2,5,3,2,4,3,1,3,3,45,4.0,0.0
4730,1,0,1.0,1.0,59,0.0,1771,3,4,3,3,2,4,3,4,4,3,4,4,4,1,9,0.0,0.0
4731,0,0,1.0,1.0,28,0.0,993,4,4,4,3,2,4,2,2,2,1,3,2,3,2,0,0.0,0.0
4732,1,0,0.0,0.0,26,1.0,190,2,1,1,3,4,1,4,4,2,2,4,3,4,4,32,45.0,0.0
4733,0,0,0.0,1.0,52,1.0,1073,2,2,2,2,5,4,5,2,2,2,2,4,2,5,13,18.0,1.0
4734,1,0,1.0,1.0,44,0.0,259,5,1,5,3,3,3,4,5,5,5,5,2,5,3,0,0.0,1.0
4735,0,0,0.0,1.0,27,1.0,356,1,1,1,1,5,5,5,5,5,5,4,5,5,5,1,38.0,1.0
4736,0,0,1.0,0.0,39,1.0,748,4,3,3,4,2,3,2,2,3,2,4,1,3,2,0,0.0,0.0
4737,0,0,1.0,1.0,42,1.0,3236,5,5,5,5,5,5,4,5,5,5,5,4,5,5,0,0.0,1.0
4738,1,0,1.0,1.0,39,0.0,240,3,4,3,3,5,3,3,5,3,5,4,5,4,5,0,0.0,0.0
4739,1,0,1.0,1.0,59,1.0,1235,3,5,5,5,5,2,1,3,3,3,3,2,3,2,20,11.0,0.0
4740,0,1,0.0,1.0,69,0.0,337,1,4,1,3,3,1,1,3,5,4,5,4,5,3,0,8.0,0.0
4741,1,0,0.0,1.0,70,0.0,475,3,3,5,2,5,1,1,4,3,5,4,1,2,1,166,172.0,0.0
4742,1,0,0.0,1.0,21,0.0,1874,2,1,2,1,3,2,3,3,2,2,2,1,1,3,35,14.0,0.0
4743,1,0,1.0,1.0,52,0.0,577,3,1,2,2,5,1,1,5,5,2,4,3,5,2,13,1.0,0.0
4744,0,0,0.0,1.0,56,1.0,1452,3,3,3,3,2,5,5,4,4,4,4,3,4,5,0,0.0,1.0
4745,1,0,0.0,1.0,50,0.0,1436,3,4,3,3,4,3,4,4,4,5,4,2,4,4,0,1.0,0.0
4746,1,0,1.0,1.0,34,0.0,473,3,1,3,3,3,3,3,3,1,2,3,4,3,3,17,8.0,0.0
4747,1,0,1.0,0.0,79,1.0,269,2,2,2,4,5,2,3,5,2,3,3,1,4,5,0,0.0,0.0
4748,1,0,1.0,1.0,41,1.0,196,3,1,1,1,3,3,3,3,3,5,3,3,4,3,6,11.0,0.0
4749,1,0,1.0,0.0,27,1.0,2399,3,3,3,4,3,3,3,2,2,4,3,3,4,3,50,71.0,0.0
4750,0,0,0.0,1.0,64,1.0,2665,2,3,3,3,5,3,4,2,2,2,2,1,2,1,15,11.0,0.0
4751,0,1,1.0,1.0,12,0.0,283,1,5,1,2,3,1,3,3,5,2,4,3,5,3,79,71.0,0.0
4752,1,0,1.0,1.0,52,0.0,1874,4,3,4,4,2,1,3,4,4,4,4,3,4,4,1,0.0,0.0
4753,1,0,1.0,1.0,10,0.0,2075,2,3,1,3,5,1,5,5,4,4,3,5,3,5,18,1.0,0.0
4754,0,0,1.0,1.0,30,1.0,1744,1,4,4,4,1,1,1,1,3,3,2,3,2,1,0,0.0,0.0
4755,1,0,1.0,1.0,70,0.0,624,2,5,2,5,2,1,3,2,2,2,4,3,2,2,0,0.0,0.0
4756,0,1,0.0,1.0,15,0.0,474,1,3,1,3,4,1,4,4,4,5,3,2,3,4,34,50.0,0.0
4757,0,0,0.0,1.0,28,1.0,1749,3,4,3,3,4,4,4,4,4,2,5,3,5,4,15,8.0,1.0
4758,0,0,1.0,1.0,53,1.0,2249,1,5,1,5,2,4,5,4,4,4,4,5,4,3,0,0.0,1.0
4759,0,0,0.0,0.0,26,1.0,944,3,3,3,2,5,3,5,5,3,2,4,3,5,5,0,6.0,0.0
4760,0,1,1.0,1.0,49,1.0,2419,4,4,4,4,5,3,1,4,4,4,4,5,4,3,0,0.0,1.0
4761,0,0,1.0,0.0,33,1.0,113,3,3,3,5,5,3,5,5,4,5,5,3,4,5,0,0.0,0.0
4762,0,0,0.0,1.0,40,1.0,784,4,4,4,4,1,2,3,4,4,4,4,3,4,5,0,0.0,1.0
4763,0,0,0.0,1.0,32,1.0,270,2,2,2,2,4,4,4,4,5,2,5,3,5,4,0,0.0,1.0
4764,0,0,1.0,0.0,23,1.0,1500,5,3,5,4,4,5,4,4,5,5,5,5,5,4,17,22.0,1.0
4765,0,0,1.0,1.0,28,1.0,1670,2,2,2,2,5,5,5,5,4,5,3,5,4,5,0,0.0,1.0
4766,0,0,1.0,1.0,50,1.0,2125,3,2,2,2,2,3,4,3,3,3,3,1,3,4,16,12.0,0.0
4767,0,0,1.0,1.0,31,1.0,3033,1,3,1,5,3,3,3,3,4,3,3,3,2,3,19,16.0,1.0
4768,1,0,1.0,1.0,60,0.0,861,2,5,2,2,5,4,5,5,5,2,5,4,5,3,101,99.0,0.0
4769,0,0,0.0,1.0,25,1.0,3547,2,3,1,3,2,2,2,2,1,2,2,3,2,2,0,0.0,0.0
4770,1,0,0.0,1.0,30,0.0,618,1,5,1,3,4,1,4,4,4,2,5,4,5,4,0,0.0,0.0
4771,1,0,0.0,0.0,24,1.0,1154,4,4,4,4,3,4,3,3,3,5,3,1,3,3,0,0.0,0.0
4772,1,0,0.0,1.0,63,0.0,967,1,5,1,3,2,1,1,2,3,3,4,3,5,2,9,0.0,0.0
4773,1,0,1.0,0.0,44,1.0,458,4,1,5,2,3,5,3,3,4,2,3,2,4,3,75,79.0,0.0
4774,0,0,1.0,1.0,26,1.0,110,2,2,2,2,5,5,3,5,2,4,4,4,1,5,0,0.0,1.0
4775,0,0,1.0,0.0,30,1.0,773,3,3,3,1,3,3,1,3,4,2,4,4,4,3,0,29.0,0.0
4776,0,0,0.0,1.0,15,1.0,649,3,4,5,4,3,3,3,3,1,2,4,2,4,3,92,118.0,0.0
4777,0,0,1.0,0.0,39,1.0,997,3,3,3,3,2,3,2,2,3,1,4,4,4,2,0,0.0,0.0
4778,1,0,1.0,1.0,38,0.0,404,1,4,1,2,4,1,4,4,3,5,5,4,5,4,0,0.0,0.0
4779,1,0,0.0,1.0,20,0.0,628,3,5,3,1,3,4,4,4,3,3,3,4,1,4,157,185.0,0.0
4780,0,0,0.0,1.0,40,1.0,447,1,5,1,1,2,5,4,4,4,4,4,3,4,5,1,0.0,1.0
4781,0,1,1.0,1.0,57,1.0,397,3,5,5,5,1,3,4,3,3,3,3,3,3,3,0,0.0,0.0
4782,0,0,1.0,1.0,37,1.0,1121,1,1,1,1,3,4,4,3,3,3,3,5,3,4,0,1.0,1.0
4783,1,0,1.0,1.0,62,0.0,946,3,3,3,4,5,4,3,3,3,3,3,3,3,1,0,0.0,0.0
4784,0,0,1.0,1.0,13,1.0,1578,3,5,5,5,3,3,3,3,4,3,3,4,3,3,27,114.0,0.0
4785,1,0,0.0,1.0,10,0.0,696,1,5,1,3,5,1,4,5,5,2,5,4,4,5,0,0.0,0.0
4786,1,0,0.0,1.0,61,1.0,955,4,3,3,3,4,4,4,4,3,3,2,5,4,4,0,0.0,1.0
4787,0,0,1.0,1.0,66,1.0,3994,3,5,5,5,5,3,4,3,3,3,3,2,3,3,0,0.0,0.0
4788,1,0,1.0,1.0,69,0.0,717,2,4,2,5,3,4,5,4,4,2,4,4,4,3,0,0.0,0.0
4789,1,0,0.0,1.0,20,0.0,1028,2,4,2,3,4,2,4,4,4,3,4,3,5,4,0,0.0,0.0
4790,1,0,0.0,0.0,26,1.0,501,2,4,2,1,2,2,3,2,5,5,1,3,3,2,12,1.0,0.0
4791,0,0,1.0,0.0,21,1.0,255,3,4,4,4,3,4,1,3,4,3,4,4,4,3,14,6.0,0.0
4792,1,0,0.0,0.0,15,1.0,756,2,2,2,3,1,2,1,1,3,3,4,3,5,1,5,1.0,0.0
4793,0,0,0.0,1.0,30,1.0,3658,1,1,5,1,4,4,4,4,4,1,4,1,5,4,57,39.0,1.0
4794,1,0,0.0,1.0,19,0.0,861,1,5,1,3,4,1,4,4,3,2,4,4,4,4,14,1.0,0.0
4795,1,0,1.0,0.0,59,1.0,170,2,1,2,3,5,2,5,5,1,3,4,3,3,5,63,84.0,0.0
4796,1,0,1.0,0.0,24,1.0,1024,2,2,2,4,5,2,5,5,1,3,4,4,3,5,0,11.0,0.0
4797,1,0,0.0,1.0,24,0.0,599,5,1,5,1,5,5,5,5,2,4,3,2,2,5,12,0.0,1.0
4798,0,0,1.0,1.0,50,1.0,1534,2,2,2,2,2,5,4,4,4,5,4,3,4,5,0,0.0,1.0
4799,1,0,1.0,1.0,60,0.0,1183,3,5,2,2,5,4,4,2,2,2,2,4,2,3,0,0.0,0.0
4800,0,0,0.0,0.0,41,1.0,1666,2,2,2,2,3,2,3,3,1,3,3,3,3,3,18,50.0,0.0
4801,1,0,0.0,1.0,67,0.0,1276,2,4,2,1,1,2,1,1,5,5,4,5,5,1,24,11.0,0.0
4802,0,1,1.0,0.0,52,1.0,590,2,1,1,4,3,2,1,3,3,2,3,3,3,3,49,68.0,0.0
4803,0,0,1.0,1.0,54,1.0,2284,4,4,4,4,5,4,4,5,5,5,5,3,5,3,0,0.0,1.0
4804,0,1,1.0,1.0,10,0.0,264,4,4,1,4,1,1,2,1,2,1,4,3,4,1,0,0.0,1.0
4805,0,0,0.0,1.0,57,1.0,3496,2,2,2,2,3,4,5,5,5,5,5,4,5,5,0,0.0,1.0
4806,0,0,0.0,1.0,38,1.0,746,1,1,1,1,1,2,3,5,5,5,5,1,5,5,22,1.0,1.0
4807,1,0,0.0,0.0,50,1.0,109,2,1,2,3,5,2,1,5,5,5,2,1,1,5,0,1.0,0.0
4808,1,0,0.0,0.0,26,1.0,828,1,1,1,3,4,1,4,4,4,4,4,2,5,4,0,25.0,0.0
4809,0,0,1.0,1.0,44,1.0,1634,1,1,1,1,2,4,4,3,3,3,3,4,3,3,0,0.0,1.0
4810,1,0,0.0,1.0,51,1.0,361,5,4,4,4,5,5,5,5,5,1,1,3,1,5,13,0.0,1.0
4811,0,1,0.0,1.0,64,1.0,143,4,4,4,4,4,4,4,4,2,4,1,2,5,4,0,0.0,1.0
4812,0,0,0.0,0.0,62,1.0,954,4,4,4,3,1,4,1,1,3,5,5,4,5,1,0,0.0,0.0
4813,1,0,0.0,1.0,45,0.0,508,2,4,2,3,1,2,1,1,3,4,4,3,5,1,0,8.0,0.0
4814,0,0,1.0,1.0,46,1.0,413,3,4,5,5,1,3,3,3,3,2,3,2,3,4,33,43.0,0.0
4815,0,1,0.0,1.0,27,0.0,1013,2,2,2,4,3,2,3,3,3,4,3,1,3,3,0,7.0,0.0
4816,0,0,1.0,1.0,29,1.0,3086,3,4,4,4,3,3,3,3,3,4,4,3,4,3,0,0.0,0.0
4817,1,0,1.0,1.0,30,0.0,691,2,1,2,3,2,2,5,2,3,3,3,4,2,2,21,38.0,0.0
4818,0,0,1.0,1.0,60,1.0,1817,2,2,4,2,4,4,4,2,2,2,2,3,2,5,6,2.0,1.0
4819,0,0,0.0,1.0,53,1.0,237,5,5,5,5,5,5,2,4,4,4,4,2,4,3,0,0.0,1.0
4820,0,0,0.0,1.0,36,0.0,1187,3,5,4,5,3,4,5,3,3,4,3,3,3,5,0,0.0,0.0
4821,0,0,1.0,1.0,46,1.0,3621,5,5,5,5,2,5,5,5,5,5,5,3,5,4,17,11.0,1.0
4822,1,0,1.0,0.0,13,1.0,1892,2,3,3,4,3,2,3,3,2,2,3,3,3,3,2,0.0,0.0
4823,0,0,1.0,0.0,22,1.0,536,1,1,1,3,1,1,1,1,3,1,2,4,1,1,3,0.0,1.0
4824,0,0,0.0,0.0,21,1.0,1399,1,1,1,3,3,1,3,3,3,1,2,1,3,3,11,12.0,0.0
4825,0,0,1.0,1.0,51,1.0,472,2,2,2,2,3,4,1,4,4,5,4,5,4,2,42,49.0,1.0
4826,0,0,0.0,1.0,59,1.0,2286,2,2,2,2,3,5,4,4,4,4,4,4,4,4,0,0.0,1.0
4827,1,0,1.0,0.0,23,1.0,164,1,3,1,2,5,1,5,5,5,3,2,4,2,5,0,0.0,1.0
4828,0,0,0.0,1.0,52,1.0,1055,5,5,5,5,4,5,4,3,3,2,3,4,3,5,43,37.0,1.0
4829,0,0,1.0,1.0,39,1.0,295,1,1,1,1,4,4,5,4,4,4,4,5,4,5,0,0.0,1.0
4830,0,1,1.0,1.0,64,1.0,1744,1,2,2,2,3,3,4,1,1,1,1,3,1,3,0,9.0,0.0
4831,1,0,0.0,1.0,7,0.0,296,1,1,1,4,1,1,1,1,3,4,3,2,4,1,0,0.0,0.0
4832,1,0,1.0,1.0,70,0.0,447,1,4,2,2,1,4,2,5,5,2,5,1,5,1,13,10.0,0.0
4833,0,0,0.0,1.0,55,1.0,544,4,4,4,4,2,4,5,5,5,4,5,5,5,4,42,39.0,1.0
4834,1,0,0.0,0.0,23,1.0,587,2,5,3,1,4,3,4,4,4,4,4,4,4,4,35,26.0,0.0
4835,1,0,1.0,1.0,49,0.0,315,4,1,4,4,4,4,4,5,5,4,5,1,5,4,108,103.0,0.0
4836,0,0,1.0,1.0,41,1.0,1723,1,1,2,1,5,4,5,5,5,4,5,5,5,5,46,74.0,1.0
4837,0,0,1.0,1.0,17,1.0,1721,1,1,1,1,3,3,3,3,1,5,4,3,5,3,0,0.0,1.0
4838,1,0,1.0,1.0,41,1.0,1076,3,3,3,3,3,3,3,3,4,1,2,3,2,3,78,68.0,0.0
4839,1,0,1.0,0.0,26,1.0,589,1,1,1,3,5,1,5,5,2,2,1,5,3,5,0,0.0,0.0
4840,1,0,1.0,1.0,65,0.0,545,2,2,2,3,4,3,3,2,2,2,5,3,2,3,0,0.0,0.0
4841,0,0,1.0,0.0,36,1.0,764,2,2,2,3,2,2,2,2,5,2,4,4,5,2,0,15.0,0.0
4842,1,0,0.0,0.0,25,1.0,1012,3,3,3,2,4,3,4,4,3,3,3,3,2,4,0,0.0,0.0
4843,0,0,0.0,1.0,46,1.0,993,2,5,5,5,1,3,3,2,2,2,2,2,2,3,0,5.0,0.0
4844,1,0,0.0,1.0,13,0.0,236,2,4,2,3,5,2,5,5,1,2,1,1,1,5,3,7.0,0.0
4845,0,0,1.0,1.0,49,1.0,2493,3,3,3,3,3,5,4,4,4,4,4,5,4,3,0,0.0,1.0
4846,0,0,0.0,1.0,23,1.0,1528,1,1,1,1,4,4,4,4,3,2,4,5,5,4,0,0.0,1.0
4847,0,0,0.0,1.0,57,1.0,2503,1,1,1,1,4,5,4,4,4,4,4,5,4,5,19,18.0,1.0
4848,1,0,0.0,1.0,44,0.0,404,3,5,5,3,4,5,4,4,5,4,4,4,4,4,0,0.0,0.0
4849,1,0,0.0,0.0,27,1.0,680,3,3,3,2,5,3,5,5,5,5,5,1,2,5,7,0.0,0.0
4850,1,0,1.0,0.0,62,1.0,983,3,3,3,4,3,3,3,3,3,3,4,1,3,3,5,0.0,0.0
4851,0,1,1.0,0.0,29,1.0,214,2,2,2,3,3,2,5,3,1,4,4,2,3,3,0,0.0,0.0
4852,1,0,0.0,1.0,30,0.0,237,1,4,1,1,2,1,2,2,4,5,4,3,5,2,7,2.0,0.0
4853,1,0,0.0,1.0,71,1.0,200,5,3,5,3,5,5,5,5,1,5,2,3,5,5,0,0.0,1.0
4854,1,0,0.0,1.0,11,0.0,745,3,5,3,1,4,3,4,4,5,4,5,4,5,4,15,11.0,0.0
4855,1,0,1.0,1.0,61,1.0,184,2,4,4,4,1,4,4,2,2,2,2,3,2,1,0,26.0,0.0
4856,1,0,0.0,1.0,46,0.0,462,4,4,4,3,3,4,3,3,3,2,4,3,5,3,0,0.0,0.0
4857,0,0,1.0,0.0,40,1.0,349,2,2,2,1,5,2,5,5,5,4,5,3,4,5,15,7.0,0.0
4858,0,1,1.0,0.0,65,1.0,133,2,2,2,3,4,2,5,4,3,4,3,2,3,4,14,15.0,0.0
4859,1,0,1.0,1.0,32,1.0,1167,4,2,2,2,4,4,4,5,3,2,1,4,1,4,136,150.0,1.0
4860,0,0,1.0,1.0,35,1.0,1121,1,1,1,1,2,4,4,5,5,5,5,5,5,3,0,0.0,1.0
4861,1,0,0.0,1.0,13,0.0,283,2,1,2,3,3,2,5,3,1,5,4,4,4,3,52,37.0,0.0
4862,1,0,1.0,1.0,56,0.0,838,2,5,2,2,5,5,5,2,2,2,2,3,2,4,30,23.0,0.0
4863,0,0,0.0,1.0,37,1.0,600,2,2,2,2,2,5,5,5,5,5,5,5,5,3,48,40.0,1.0
4864,1,0,1.0,0.0,19,1.0,711,2,2,2,4,5,2,5,5,2,2,4,4,4,5,30,34.0,0.0
4865,1,0,1.0,1.0,62,0.0,570,2,2,1,3,2,2,3,4,4,1,4,2,4,4,0,0.0,0.0
4866,0,0,0.0,1.0,41,1.0,3312,2,2,2,2,5,5,5,5,5,5,5,5,5,5,6,1.0,1.0
4867,0,1,0.0,1.0,22,1.0,2611,4,4,4,4,4,4,5,4,5,4,4,4,3,4,0,0.0,1.0
4868,0,0,0.0,0.0,35,1.0,1129,2,2,2,2,2,2,2,2,4,1,3,3,3,2,23,16.0,0.0
4869,1,0,1.0,1.0,64,0.0,373,4,1,4,2,4,4,4,1,1,4,1,3,1,5,0,0.0,0.0
4870,0,0,0.0,1.0,37,1.0,3346,3,3,5,3,4,5,2,5,5,5,5,1,5,4,0,0.0,1.0
4871,0,0,0.0,0.0,29,1.0,1590,4,4,4,5,4,4,3,4,4,4,4,5,4,4,36,23.0,1.0
4872,0,0,1.0,0.0,23,1.0,460,4,2,4,4,4,1,1,4,4,5,4,1,5,1,381,374.0,1.0
4873,1,0,1.0,1.0,29,0.0,868,1,3,1,4,2,1,2,2,4,3,3,2,3,2,0,0.0,0.0
4874,1,0,0.0,1.0,11,0.0,110,2,2,2,3,2,2,2,2,2,4,4,3,4,2,70,64.0,0.0
4875,1,0,0.0,1.0,34,0.0,618,2,5,2,1,1,2,1,1,3,5,4,5,5,1,0,1.0,0.0
4876,1,0,1.0,1.0,38,1.0,323,3,1,1,1,3,4,3,3,1,3,4,2,4,3,27,27.0,0.0
4877,0,0,0.0,1.0,60,1.0,1119,4,4,4,4,3,4,4,4,4,4,4,5,4,5,0,39.0,1.0
4878,1,0,1.0,1.0,41,1.0,452,1,5,2,2,1,1,1,1,1,1,4,1,3,1,27,35.0,0.0
4879,0,1,1.0,1.0,10,0.0,872,2,2,2,2,5,2,1,5,3,4,4,3,4,5,0,0.0,0.0
4880,1,0,1.0,1.0,27,0.0,529,4,1,4,4,2,4,3,2,1,1,3,2,4,2,10,7.0,0.0
4881,0,1,1.0,1.0,10,0.0,334,1,4,1,3,1,1,1,1,4,2,5,5,4,1,11,19.0,0.0
4882,1,0,1.0,1.0,17,0.0,156,2,5,2,3,2,2,2,2,5,5,5,3,4,2,0,0.0,0.0
4883,0,1,0.0,1.0,32,1.0,909,4,2,2,2,4,4,4,4,5,1,5,5,3,4,0,0.0,1.0
4884,1,0,0.0,1.0,53,1.0,411,4,5,5,5,4,4,4,4,2,1,2,1,2,4,0,0.0,1.0
4885,0,0,0.0,0.0,22,1.0,530,5,3,5,5,4,5,5,4,3,3,5,3,4,4,0,0.0,1.0
4886,1,0,1.0,1.0,49,0.0,351,1,4,1,4,2,4,3,5,5,1,5,3,5,3,0,0.0,0.0
4887,0,0,1.0,1.0,49,1.0,391,4,4,4,4,2,5,5,4,4,4,4,5,4,4,62,84.0,1.0
4888,1,0,1.0,1.0,35,1.0,1506,1,1,1,3,1,3,3,3,2,2,3,3,2,3,90,135.0,0.0
4889,0,0,1.0,0.0,50,1.0,590,5,1,1,4,3,5,5,3,4,2,4,5,4,3,0,0.0,1.0
4890,0,0,1.0,1.0,36,1.0,2556,4,4,5,4,4,3,3,4,5,3,5,3,5,3,0,3.0,1.0
4891,0,0,0.0,1.0,30,1.0,3218,4,4,4,4,2,2,2,2,3,4,5,3,5,2,0,0.0,1.0
4892,1,0,0.0,1.0,46,1.0,531,4,2,2,2,3,4,3,3,4,2,4,5,1,3,0,0.0,1.0
4893,0,0,0.0,1.0,53,1.0,402,5,5,5,5,3,4,4,4,4,4,4,4,4,3,0,0.0,1.0
4894,1,0,1.0,1.0,15,0.0,646,1,1,1,4,4,1,4,4,4,5,4,4,4,4,1,0.0,0.0
4895,0,0,1.0,1.0,48,1.0,1741,2,2,2,2,5,5,5,5,5,5,5,4,5,4,14,48.0,1.0
4896,0,0,1.0,1.0,48,1.0,239,1,1,1,4,5,5,5,3,3,3,3,3,3,5,30,28.0,1.0
4897,0,0,0.0,1.0,58,1.0,3748,5,5,5,5,2,4,4,5,5,5,5,3,5,4,0,9.0,1.0
4898,1,0,1.0,0.0,43,1.0,189,4,3,5,3,1,5,1,1,3,5,3,3,4,1,12,20.0,0.0
4899,1,0,1.0,1.0,45,1.0,1005,2,1,3,3,3,3,3,2,2,2,2,2,2,1,57,67.0,0.0
4900,0,0,0.0,1.0,49,1.0,759,2,2,2,2,2,2,1,4,4,4,4,1,4,4,0,0.0,1.0
4901,0,0,0.0,0.0,36,1.0,777,1,1,1,1,1,1,1,1,5,5,5,3,4,1,1,0.0,0.0
4902,1,0,1.0,0.0,63,1.0,106,3,1,3,3,4,3,4,4,2,2,4,2,3,4,0,0.0,0.0
4903,1,0,1.0,1.0,46,0.0,1771,4,4,4,3,3,4,4,3,3,4,3,2,3,3,2,9.0,0.0
4904,0,0,0.0,1.0,30,1.0,2172,4,4,4,4,5,5,5,5,5,4,2,5,1,5,0,0.0,1.0
4905,0,1,1.0,1.0,70,0.0,345,2,5,2,2,2,4,4,5,5,2,5,5,5,3,0,0.0,0.0
4906,0,0,0.0,1.0,59,1.0,349,5,5,5,5,4,4,5,4,4,5,4,5,4,5,12,0.0,1.0
4907,0,1,1.0,0.0,25,1.0,1671,4,2,4,3,4,4,3,4,4,3,2,4,4,4,0,9.0,0.0
4908,1,0,1.0,1.0,13,1.0,2329,5,5,5,5,5,5,4,5,5,1,5,4,2,5,0,0.0,1.0
4909,1,0,1.0,1.0,66,0.0,2585,3,5,3,3,3,2,3,2,4,5,4,3,3,3,0,0.0,0.0
4910,0,1,1.0,1.0,43,1.0,1197,3,1,3,1,5,3,3,3,3,3,3,4,3,4,0,0.0,0.0
4911,0,0,1.0,1.0,37,1.0,611,3,3,3,3,5,5,5,4,4,5,4,3,4,4,9,0.0,1.0
4912,0,0,0.0,1.0,30,1.0,2667,1,1,1,1,4,4,4,4,5,5,5,5,5,4,11,0.0,1.0
4913,1,0,1.0,1.0,33,0.0,1197,4,4,5,5,3,5,4,3,3,3,5,5,4,3,38,20.0,0.0
4914,1,0,1.0,1.0,39,1.0,2329,4,3,3,3,4,4,4,4,3,2,3,4,3,4,18,34.0,0.0
4915,1,0,1.0,1.0,22,0.0,515,5,4,5,5,2,5,2,2,5,4,5,5,4,2,14,3.0,1.0
4916,0,1,1.0,1.0,19,0.0,588,3,4,3,1,5,3,5,5,5,5,4,4,5,5,0,0.0,0.0
4917,0,0,1.0,1.0,20,1.0,1363,3,3,3,3,4,4,4,4,4,5,4,4,5,4,44,46.0,1.0
4918,0,0,1.0,1.0,60,1.0,3014,4,4,4,4,3,5,5,5,5,5,5,5,5,5,12,5.0,1.0
4919,1,0,1.0,1.0,38,0.0,1313,4,5,4,2,2,4,2,2,3,2,4,3,5,2,12,32.0,1.0
4920,0,0,1.0,1.0,55,1.0,1750,1,1,1,1,2,4,4,5,5,5,5,4,5,3,0,0.0,1.0
4921,0,1,0.0,1.0,38,1.0,542,4,4,4,4,4,5,4,4,2,2,1,1,1,4,45,34.0,1.0
4922,1,0,1.0,1.0,9,0.0,631,3,2,3,3,3,3,3,3,1,5,4,3,3,3,17,0.0,0.0
4923,1,0,0.0,1.0,53,0.0,297,3,5,3,4,3,3,3,3,4,5,5,3,4,3,36,28.0,0.0
4924,0,0,0.0,1.0,54,1.0,3295,1,1,1,1,5,4,4,5,5,5,5,5,5,5,0,1.0,1.0
4925,0,0,0.0,1.0,55,1.0,2742,1,1,1,4,4,2,3,2,2,2,2,4,2,3,30,13.0,1.0
4926,0,0,1.0,1.0,38,1.0,3031,4,5,5,5,4,4,4,4,4,4,4,3,4,1,0,2.0,0.0
4927,1,0,0.0,0.0,29,1.0,2454,1,1,1,3,1,4,4,4,4,3,3,4,1,4,51,57.0,0.0
4928,0,0,1.0,1.0,41,1.0,895,3,5,3,3,3,4,4,4,4,4,4,5,4,4,16,19.0,1.0
4929,0,0,1.0,1.0,39,1.0,157,5,5,3,5,4,4,4,4,4,4,5,4,4,5,0,0.0,1.0
4930,0,0,0.0,0.0,33,1.0,594,2,2,2,1,3,2,4,3,4,4,5,4,5,3,37,26.0,0.0
4931,0,1,0.0,0.0,36,1.0,533,2,2,2,3,2,2,2,2,2,5,4,4,4,2,36,35.0,0.0
4932,0,0,1.0,1.0,43,1.0,319,1,1,1,4,2,4,5,1,1,1,1,3,1,5,0,0.0,1.0
4933,1,0,0.0,0.0,25,1.0,479,4,4,4,1,2,4,2,2,3,4,5,4,2,2,0,0.0,0.0
